20,5.628197,30.947290897369385,10000
40,5.2584944,35.733253955841064,20000
60,4.940304,40.54380488395691,30000
80,4.768669,45.41517472267151,40000
100,4.6913633,50.03852725028992,50000
120,4.372715,55.25845980644226,60000
140,4.389641,60.04352807998657,70000
160,4.1900334,64.95419478416443,80000
180,4.2292037,70.27549076080322,90000
200,4.088715,75.16111850738525,100000
220,3.93421,80.31666302680969,110000
240,3.8983886,85.13553190231323,120000
260,3.846506,89.86439990997314,130000
280,3.7831998,94.59526681900024,140000
300,3.7780674,99.32577872276306,150000
320,3.8003902,104.06035804748535,160000
340,3.6758296,108.7977237701416,170000
360,3.6646688,113.54130744934082,180000
380,3.4690843,118.28385758399963,190000
400,3.4862227,123.15767025947571,200000
420,3.3931203,127.95393466949463,210000
440,3.3243148,132.80597281455994,220000
460,3.2806969,137.8386104106903,230000
480,3.1641295,142.71402978897095,240000
500,3.2682042,147.46166062355042,250000
520,3.3217356,152.84176516532898,260000
540,3.148608,158.07067584991455,270000
560,3.0746021,162.9341459274292,280000
580,3.0626578,167.96144771575928,290000
600,3.067024,172.8402054309845,300000
620,3.130549,177.59170699119568,310000
640,3.1607416,182.3406434059143,320000
660,3.1362443,187.092027425766,330000
680,3.1807218,191.8410415649414,340000
700,3.0596144,196.59150171279907,350000
720,3.114177,201.34086990356445,360000
740,2.8595643,206.0911898612976,370000
760,3.1081033,210.94104552268982,380000
780,2.900107,215.79635047912598,390000
800,2.9266236,220.65175604820251,400000
820,2.9368336,225.6101040840149,410000
840,2.8496666,230.4314169883728,420000
860,2.9015071,235.5544891357422,430000
880,2.6309078,240.63387417793274,440000
900,2.8455381,245.77021169662476,450000
920,2.7600918,250.77498817443848,460000
940,2.8097653,255.79721307754517,470000
960,2.747984,260.57697057724,480000
980,2.8688412,265.33567810058594,490000
1000,2.7624953,285.92235803604126,500000
1020,2.9600077,301.6229889392853,510000
1040,2.785837,306.63239002227783,520000
1060,2.888416,311.73083567619324,530000
1080,2.5452585,316.7488510608673,540000
1100,2.7824512,321.8477644920349,550000
1120,2.5820231,326.86318135261536,560000
1140,2.6788435,332.07150769233704,570000
1160,2.522717,336.9648106098175,580000
1180,2.604213,341.97923254966736,590000
1200,2.6789935,346.766343832016,600000
1220,2.6803699,351.55246663093567,610000
1240,2.6693032,356.3404233455658,620000
1260,2.5285852,361.12820768356323,630000
1280,2.682338,365.91472697257996,640000
1300,2.47248,370.70459032058716,650000
1320,2.4683945,375.5087101459503,660000
1340,2.556398,380.39695715904236,670000
1360,2.4773917,385.2521047592163,680000
1380,2.490882,390.1145794391632,690000
1400,2.4223325,395.20905566215515,700000
1420,2.4443648,399.92896485328674,710000
1440,2.387939,405.0215046405792,720000
1460,2.2625813,410.388352394104,730000
1480,2.2993524,415.56347250938416,740000
1500,2.260871,420.7598946094513,750000
1520,2.402818,426.00687193870544,760000
1540,2.2496338,430.80188751220703,770000
1560,2.4570866,452.0062494277954,780000
1580,2.2908435,456.8659944534302,790000
1600,2.290137,461.7213513851166,800000
1620,2.3974037,466.6532506942749,810000
1640,2.3734317,471.625568151474,820000
1660,2.2545037,476.54947113990784,830000
1680,2.183321,481.4728510379791,840000
1700,2.3281891,486.4788889884949,850000
1720,2.2131062,491.53389263153076,860000
1740,2.257547,497.03458166122437,870000
1760,2.2813122,502.23605585098267,880000
1780,2.2461252,507.0783121585846,890000
1800,2.3346279,512.4599738121033,900000
1820,2.0997782,517.3970437049866,910000
1840,2.2014177,522.2652730941772,920000
1860,2.4827209,527.1298024654388,930000
1880,2.2589865,532.0762207508087,940000
1900,2.1298103,536.9422256946564,950000
1920,2.1747475,541.807493686676,960000
1940,2.1783679,546.67400598526,970000
1960,2.1430151,551.5394794940948,980000
1980,2.1026435,556.6455936431885,990000
2000,2.1607072,561.5867257118225,1000000
2020,2.051845,567.2323594093323,1010000
2040,1.9661356,572.0334448814392,1020000
2060,2.0187051,577.1061902046204,1030000
2080,2.0720634,582.3380746841431,1040000
2100,2.0253322,587.7231411933899,1050000
2120,1.9459758,592.9093976020813,1060000
2140,2.0495532,597.9585304260254,1070000
2160,2.1145055,603.3969130516052,1080000
2180,2.0237207,608.3817641735077,1090000
2200,2.232255,613.2532558441162,1100000
2220,2.0092254,618.1197786331177,1110000
2240,2.0563016,622.9868206977844,1120000
2260,2.0556133,627.8545911312103,1130000
2280,2.0743527,632.7203011512756,1140000
2300,1.968261,637.5900144577026,1150000
2320,1.9960614,642.4702117443085,1160000
2340,2.1089592,647.4781830310822,1170000
2360,2.0400336,652.4743902683258,1180000
2380,2.0252786,657.4841613769531,1190000
2400,2.0557287,662.9327173233032,1200000
2420,1.969128,667.9465017318726,1210000
2440,1.8664536,673.0334539413452,1220000
2460,1.922487,678.2101097106934,1230000
2480,1.7889678,683.3534367084503,1240000
2500,1.9916029,688.4114198684692,1250000
2520,1.8046695,693.8344893455505,1260000
2540,1.873507,698.7333679199219,1270000
2560,2.0227242,703.6086287498474,1280000
2580,2.087088,708.4807176589966,1290000
2600,1.8149543,713.3476126194,1300000
2620,2.013939,718.2156670093536,1310000
2640,1.9148961,723.0918781757355,1320000
2660,1.8996453,727.9616003036499,1330000
2680,1.9579213,732.9004256725311,1340000
2700,1.8746183,737.8729166984558,1350000
2720,1.800754,742.8629796504974,1360000
2740,1.9200339,747.8242540359497,1370000
2760,2.0172067,752.9991068840027,1380000
2780,1.8438097,757.9619302749634,1390000
2800,1.8581085,763.3530976772308,1400000
2820,1.7845384,768.6718790531158,1410000
2840,1.7556436,773.8159027099609,1420000
2860,1.9391719,778.6034059524536,1430000
2880,1.7774554,784.244544506073,1440000
2900,1.7380759,788.9995551109314,1450000
2920,2.044899,793.8712375164032,1460000
2940,1.8207853,798.7423706054688,1470000
2960,1.8676134,803.6146016120911,1480000
2980,1.9695516,808.4823071956635,1490000
