2300,3.0056987,848.5826564,345000
2320,2.84915,855.0364983,348000
2340,3.0954583,861.4653604,351000
2360,2.988317,867.8968811,354000
2380,2.8661723,874.3308938,357000
2400,2.7289312,880.7671518,360000
2420,2.829869,887.3710074,363000
2440,2.7800994,893.7255411,366000
2460,2.713713,900.2961326,369000
2480,2.7270334,906.7286651,372000
2500,2.9505947,913.1654668,375000
2520,3.1604683,919.7418201,378000
2540,2.6639311,926.0390375,381000
2560,2.6394584,932.4762118,384000
2580,2.3861406,938.9596691,387000
2600,3.1474886,945.4291747,390000
2620,2.7186697,951.9606965,393000
2640,2.7403548,958.4049509,396000
2660,2.9033747,964.8404024,399000
2680,2.7833264,971.2759204,402000
2700,3.0816345,977.7097967,405000
2720,2.5001066,984.2911997,408000
2740,2.9484098,990.5867362,411000
2760,2.7782645,997.0624242,414000
2780,2.665474,1003.597775,417000
2800,2.7023818,1010.156112,420000
2820,3.0343661,1041.528083,423000
2840,2.8823924,1048.052202,426000
2860,2.8797324,1054.581222,429000
2880,2.7707524,1061.136786,432000
2900,2.770044,1067.688004,435000
2920,3.0965016,1074.204123,438000
2940,3.0900388,1080.727658,441000
2960,2.8383136,1087.258369,444000
2980,2.7803676,1093.793496,447000
3000,2.9404924,1100.337016,450000
3020,2.8928194,1109.55061,453000
3040,2.6045475,1116.160698,456000
3060,3.1719897,1122.705845,459000
3080,2.9089367,1129.246819,462000
3100,2.8088422,1135.788523,465000
3120,2.7939274,1142.32915,468000
3140,2.6262503,1148.880412,471000
3160,2.7913961,1155.444701,474000
3180,2.7780857,1162.048871,477000
3200,2.7115376,1168.694649,480000
3220,2.9137871,1175.316287,483000
3240,2.7638247,1181.934521,486000
3260,2.6133285,1188.554867,489000
3280,2.8712456,1195.168303,492000
3300,2.6780074,1201.718237,495000
3320,2.610267,1208.28863,498000
3340,2.662218,1214.882676,501000
3360,2.5789876,1221.483604,504000
3380,2.9178717,1228.042062,507000
3400,2.697748,1234.589344,510000
3420,2.701789,1241.135395,513000
3440,2.8522527,1247.682644,516000
3460,2.731894,1254.232102,519000
3480,2.6655688,1260.796877,522000
3500,2.57514,1267.380382,525000
3520,2.4404316,1274.024198,528000
3540,2.3664367,1280.616176,531000
3560,2.9862158,1287.166425,534000
3580,2.9461958,1293.715631,537000
3600,2.8230429,1300.263553,540000
3620,2.7060938,1306.816989,543000
3640,2.998707,1313.377788,546000
3660,2.4297965,1319.950132,549000
3680,2.512762,1326.585898,552000
3700,2.4663463,1333.199071,555000
3720,2.8796086,1339.747676,558000
3740,2.8885496,1346.293635,561000
3760,2.4789414,1352.844922,564000
3780,2.6464117,1359.395038,567000
3800,2.425165,1365.952524,570000
3820,2.3346775,1372.522047,573000
3840,2.7007618,1379.160895,576000
3860,2.6715178,1385.771677,579000
3880,2.7626958,1392.334143,582000
3900,2.6648989,1398.890311,585000
3920,2.8153255,1405.445647,588000
3940,2.774568,1412.001733,591000
3960,2.5134392,1418.557522,594000
3980,2.5462196,1425.133312,597000
4000,2.453652,1431.793138,600000
4020,2.7284002,1444.474945,603000
4040,2.6773562,1451.027407,606000
4060,2.4471292,1457.577044,609000
4080,2.641863,1464.12328,612000
4100,2.9658532,1470.672557,615000
4120,2.5624435,1477.233998,618000
4140,2.9028924,1483.869875,621000
4160,2.093264,1490.512215,624000
4180,2.6319077,1497.081555,627000
4200,2.6417437,1503.631356,630000
4220,2.5942912,1510.178744,633000
4240,2.3879836,1516.723877,636000
4260,2.4797928,1523.269794,639000
4280,2.7156453,1529.823703,642000
4300,2.432716,1536.392962,645000
4320,2.137511,1543.029849,648000
4340,2.1939502,1549.621987,651000
4360,2.3566036,1556.173233,654000
4380,2.4698026,1562.72253,657000
4400,2.4141822,1569.270866,660000
4420,2.6200724,1575.81755,663000
4440,2.7406394,1582.369507,666000
4460,2.5384018,1588.938352,669000
4480,2.6900687,1595.618638,672000
4500,2.478249,1602.199918,675000
4520,2.6834219,1608.796031,678000
4540,2.9509177,1615.346349,681000
4560,2.599398,1621.896785,684000
4580,2.4632316,1628.44768,687000
4600,2.47959,1634.994807,690000
4620,2.4693997,1641.558847,693000
4640,2.6047828,1648.125334,696000
4660,2.4246595,1654.999879,699000
4680,2.1361637,1661.282714,702000
4700,2.3463326,1667.915636,705000
4720,2.5064085,1674.469464,708000
4740,2.8447375,1681.022681,711000
4760,2.8971913,1687.575495,714000
4780,2.4782186,1694.130956,717000
4800,2.7237232,1700.701807,720000
4820,2.3409266,1707.29601,723000
4840,2.1264453,1713.949153,726000
4860,2.3541288,1720.581018,729000
4880,2.490596,1727.200233,732000
4900,2.496307,1733.823343,735000
4920,2.6577787,1740.445656,738000
4940,2.2886271,1747.070119,741000
4960,2.5331373,1753.72721,744000
4980,2.358652,1760.292907,747000
5000,2.2540395,1766.890885,750000
5020,2.831461,1779.873406,753000
5040,2.4656293,1786.493778,756000
5060,2.3060787,1793.11147,759000
5080,2.5979648,1799.731849,762000
5100,2.4202828,1806.321739,765000
5120,2.1758971,1812.91953,768000
5140,2.4275546,1819.495465,771000
5160,2.2117481,1826.113082,774000
5180,2.4951491,1832.708351,777000
5200,2.4395356,1839.260425,780000
5220,2.314065,1845.810953,783000
5240,2.3996,1852.36154,786000
5260,2.6046422,1858.914694,789000
5280,2.4939196,1865.477762,792000
5300,2.3815694,1872.059135,795000
5320,2.0745692,1878.686188,798000
5340,2.2510955,1885.274301,801000
5360,2.2785928,1891.828415,804000
5380,2.3790662,1898.378862,807000
5400,2.4602454,1904.93118,810000
5420,2.10361,1911.484077,813000
5440,2.1839712,1918.04241,816000
5460,2.2149785,1924.617805,819000
5480,2.0968804,1931.226755,822000
5500,2.3975022,1937.856955,825000
5520,2.2328386,1944.395247,828000
5540,2.254291,1950.946532,831000
5560,2.1613147,1957.495569,834000
5580,2.4498746,1964.043882,837000
5600,2.115972,1970.598135,840000
5620,2.13971,1977.165532,843000
5640,2.1840394,1983.767809,846000
5660,2.0783002,1990.387796,849000
5680,2.6195862,1996.971814,852000
5700,2.4774525,2003.520716,855000
5720,2.1241362,2010.070984,858000
5740,2.016307,2016.619801,861000
5760,2.1259303,2023.168627,864000
5780,1.9039148,2029.754571,867000
5800,2.3309705,2036.374038,870000
5820,2.1826274,2043.044926,873000
5840,2.206559,2049.606199,876000
5860,2.1690161,2056.1605,879000
5880,2.0634758,2062.714314,882000
5900,2.1838999,2069.269696,885000
5920,1.9666189,2075.823901,888000
5940,2.391726,2082.389655,891000
5960,2.1263547,2088.972694,894000
5980,2.2758253,2095.659589,897000
6000,2.2420332,2102.258487,900000
6020,2.146886,2111.231927,903000
6040,1.9991192,2117.787278,906000
6060,1.9698784,2124.341806,909000
6080,1.935531,2130.892078,912000
6100,1.9800901,2137.458874,915000
6120,1.856777,2144.050623,918000
6140,1.7700889,2150.702615,921000
6160,2.1880352,2157.271669,924000
6180,2.1163628,2163.821719,927000
6200,1.9184668,2170.372464,930000
6220,2.1452072,2176.925495,933000
6240,2.258085,2183.480646,936000
6260,2.1795766,2190.040602,939000
6280,1.9754076,2196.614753,942000
6300,2.1546383,2203.2505,945000
6320,1.8958466,2209.821277,948000
6340,2.5090513,2216.376088,951000
6360,2.2245662,2222.927646,954000
6380,2.203658,2229.480615,957000
6400,2.1162832,2236.03152,960000
6420,2.0982058,2242.589286,963000
6440,2.2076392,2249.167742,966000
6460,2.1484227,2255.832162,969000
6480,1.73191,2262.451221,972000
6500,2.4268372,2269.045766,975000
6520,2.203989,2275.598801,978000
6540,1.9823219,2282.146553,981000
6560,1.6924474,2288.695657,984000
6580,1.9848397,2295.245364,987000
6600,2.0974915,2301.518762,990000
6620,1.9822211,2308.41636,993000
6640,2.0745146,2315.076488,996000
6660,1.965197,2321.659812,999000
6680,2.1932082,2328.210453,1002000
6700,2.3446112,2334.770184,1005000
6720,2.0177011,2341.324123,1008000
6740,2.0860147,2347.878615,1011000
6760,1.8467733,2354.45553,1014000
6780,1.8798931,2361.046246,1017000
6800,1.6820877,2368.166078,1020000
6820,1.9046379,2374.449396,1023000
6840,2.2584846,2381.00201,1026000
6860,2.1730955,2387.551331,1029000
6880,2.1541855,2394.103831,1032000
6900,2.1835234,2400.66026,1035000
6920,1.9024494,2407.220369,1038000
6940,2.0786796,2413.805194,1041000
6960,2.1284003,2420.431487,1044000
6980,1.9860352,2427.012807,1047000
7000,1.890633,2433.569372,1050000
7020,2.3116713,2442.516955,1053000
7040,1.9665617,2449.06835,1056000
7060,2.0288372,2455.618073,1059000
7080,2.1185634,2462.181903,1062000
7100,1.8691268,2469.064554,1065000
7120,1.8471515,2475.366657,1068000
7140,1.9240837,2481.98816,1071000
7160,2.1960304,2488.65099,1074000
7180,2.0256047,2495.276597,1077000
7200,2.0883586,2501.90389,1080000
7220,1.837586,2508.529361,1083000
7240,1.8580877,2515.163551,1086000
7260,2.080143,2521.82038,1089000
7280,1.7742295,2528.441739,1092000
7300,1.7222272,2535.024291,1095000
7320,1.8918287,2541.579955,1098000
7340,2.1004632,2548.135466,1101000
7360,2.155771,2554.690478,1104000
7380,1.9145372,2561.244933,1107000
7400,1.9599651,2567.807832,1110000
7420,1.9578068,2574.383345,1113000
7440,1.4951952,2580.989539,1116000
7460,1.954834,2587.661486,1119000
7480,2.138491,2594.219144,1122000
7500,2.1733017,2600.776888,1125000
7520,1.914034,2607.336101,1128000
7540,1.9531056,2613.893637,1131000
7560,1.6089581,2620.454749,1134000
7580,1.8906299,2627.029767,1137000
7600,1.7455735,2633.634916,1140000
7620,2.0924985,2640.274572,1143000
7640,1.9268832,2646.805082,1146000
7660,1.663465,2653.360812,1149000
7680,2.207102,2659.915458,1152000
7700,1.7683243,2666.470657,1155000
7720,1.8369445,2673.028937,1158000
7740,1.6542183,2679.599202,1161000
7760,1.4333051,2686.206902,1164000
7780,1.8326697,2692.918968,1167000
7800,2.0382216,2699.538223,1170000
7820,1.8176123,2706.091465,1173000
7840,2.0504022,2712.647964,1176000
7860,1.931611,2719.197589,1179000
7880,1.9953667,2725.751982,1182000
7900,1.7640768,2732.320822,1185000
7920,1.8467461,2738.895665,1188000
7940,1.842936,2745.532444,1191000
7960,1.6614838,2752.144089,1194000
7980,2.0559716,2758.68913,1197000
8000,1.7944753,2765.244513,1200000
8020,2.0211089,2774.190469,1203000
8040,1.6908071,2780.746799,1206000
8060,1.7460071,2787.298806,1209000
8080,1.7676624,2793.871611,1212000
8100,1.6606661,2800.441009,1215000
8120,1.705446,2807.081512,1218000
8140,1.574442,2813.653088,1221000
8160,1.9915276,2820.202976,1224000
8180,2.0401633,2826.753927,1227000
8200,1.5617071,2833.305964,1230000
8220,1.8744711,2839.857982,1233000
8240,1.7433448,2846.424506,1236000
8260,1.9806366,2853.024623,1239000
8280,1.5899078,2859.65007,1242000
8300,1.7599921,2866.249834,1245000
8320,1.991563,2872.809538,1248000
8340,2.0956962,2879.365655,1251000
8360,1.5726479,2885.924706,1254000
8380,1.8324947,2892.484788,1257000
8400,1.9213705,2899.055022,1260000
8420,1.6714643,2905.631411,1263000
8440,1.6492314,2912.325432,1266000
8460,1.6701896,2918.946033,1269000
8480,2.0254457,2925.480063,1272000
8500,1.7126856,2932.090295,1275000
8520,2.1058319,2938.704387,1278000
8540,1.7822669,2945.261729,1281000
8560,1.5768956,2951.822878,1284000
8580,1.7321831,2958.3994,1287000
8600,1.5684916,2965.031388,1290000
8620,1.5408615,2971.756444,1293000
8640,1.9309611,2978.305735,1296000
8660,1.9594637,2984.855741,1299000
8680,1.6489773,2991.406146,1302000
8700,1.5205429,2997.958596,1305000
8720,1.5800815,3004.679987,1308000
8740,1.6676893,3011.253531,1311000
8760,1.9117898,3017.588817,1314000
8780,1.683169,3024.5479,1317000
8800,1.9554877,3030.951216,1320000
8820,1.8885857,3037.672888,1323000
8840,1.7533753,3044.228547,1326000
8860,1.5106391,3050.612251,1329000
8880,1.7515328,3057.165577,1332000
8900,1.692324,3063.734871,1335000
8920,1.6223336,3070.328953,1338000
8940,2.011077,3076.952916,1341000
8960,1.408699,3083.554442,1344000
8980,1.6871294,3090.449215,1347000
9000,1.9390088,3096.830896,1350000
9020,1.6405683,3105.940301,1353000
9040,1.7925193,3112.496949,1356000
9060,1.9058256,3119.062423,1359000
9080,1.6996813,3125.632208,1362000
9100,1.4140319,3132.239672,1365000
9120,1.8020754,3138.869386,1368000
9140,1.9362403,3145.420516,1371000
9160,1.8099695,3151.970014,1374000
9180,1.4612241,3158.51807,1377000
9200,1.4771153,3165.065971,1380000
9220,1.6324828,3171.624182,1383000
9240,1.7323153,3178.436101,1386000
9260,1.7944356,3184.863262,1389000
9280,1.7160256,3191.514779,1392000
9300,1.8698189,3198.074761,1395000
9320,1.7765721,3204.632341,1398000
9340,1.7935879,3211.187273,1401000
9360,2.1733904,3217.742042,1404000
9380,1.6124771,3224.477934,1407000
9400,1.8792884,3231.067372,1410000
9420,1.5924029,3237.493409,1413000
9440,1.5546957,3244.104419,1416000
9460,2.1676054,3250.642934,1419000
9480,1.8844768,3257.19382,1422000
9500,1.8561338,3263.743398,1425000
9520,1.6476622,3270.467514,1428000
9540,1.5991724,3277.025367,1431000
9560,1.8214681,3283.459047,1434000
9580,1.802952,3290.122768,1437000
9600,1.607442,3296.482928,1440000
9620,1.6536005,3303.320587,1443000
9640,2.0938425,3309.872967,1446000
9660,1.5874903,3316.429556,1449000
9680,1.9831563,3322.981791,1452000
9700,1.6845106,3329.712698,1455000
9720,1.5943317,3336.298363,1458000
9740,1.467459,3342.751016,1461000
9760,1.5795014,3349.410778,1464000
9780,1.823676,3355.971257,1467000
9800,1.9745874,3362.526739,1470000
9820,1.700213,3369.253634,1473000
9840,1.4404684,3375.635902,1476000
9860,1.5921487,3382.18951,1479000
9880,1.6772578,3388.776398,1482000
9900,1.647297,3395.356124,1485000
9920,1.5678939,3402.054539,1488000
9940,1.7264895,3408.795305,1491000
9960,1.8139594,3415.529285,1494000
9980,1.8902285,3422.087584,1497000
10000,1.4497485,3428.644776,1500000
10020,1.5867645,3437.810553,1503000
10040,1.646368,3444.551919,1506000
10060,1.5414419,3451.02695,1509000
10080,1.6153238,3457.646311,1512000
10100,1.8037428,3464.237929,1515000
10120,1.6084664,3470.792284,1518000
10140,1.8460845,3477.347322,1521000
10160,1.4627656,3484.07309,1524000
10180,1.6677344,3490.455207,1527000
10200,1.4875085,3497.019327,1530000
10220,1.4702057,3503.594956,1533000
10240,1.3753377,3510.430581,1536000
10260,1.5875212,3517.053041,1539000
10280,1.905905,3523.425158,1542000
10300,1.7678992,3529.982161,1545000
10320,1.9440609,3536.536171,1548000
10340,1.7368175,3543.091555,1551000
10360,1.5712478,3549.654434,1554000
10380,1.7666657,3556.229683,1557000
10400,1.7146981,3562.843048,1560000
10420,1.6837108,3569.443423,1563000
10440,2.0474517,3576.013958,1566000
10460,1.7467239,3582.569965,1569000
10480,1.7360468,3589.124073,1572000
10500,1.7922758,3595.681737,1575000
10520,1.467197,3602.236919,1578000
10540,1.8397299,3608.807743,1581000
10560,1.6136103,3615.389863,1584000
10580,1.3977873,3622.00129,1587000
10600,1.4913528,3628.631216,1590000
10620,1.3907416,3635.185631,1593000
10640,1.5762002,3641.741068,1596000
10660,1.7965755,3648.295634,1599000
10680,1.603713,3654.848625,1602000
10700,1.6653726,3661.41156,1605000
10720,1.3367695,3667.983546,1608000
10740,1.6362054,3674.610368,1611000
10760,1.7280115,3681.206135,1614000
10780,1.6399357,3687.760989,1617000
10800,1.5499569,3694.318708,1620000
10820,1.7522672,3700.873445,1623000
10840,1.6779898,3707.433104,1626000
10860,1.8943518,3713.991594,1629000
10880,1.7320386,3720.570117,1632000
10900,1.7219445,3727.173536,1635000
10920,1.2336355,3733.868037,1638000
10940,1.8309044,3740.418395,1641000
10960,1.9416109,3746.971111,1644000
10980,1.5146613,3753.521,1647000
11000,1.8032433,3760.073822,1650000
11020,1.6222271,3769.024322,1653000
11040,1.5349803,3775.594719,1656000
11060,1.4040273,3782.195735,1659000
11080,1.323602,3788.852852,1662000
11100,1.7359363,3795.460172,1665000
11120,1.7907023,3802.010025,1668000
11140,1.6807034,3808.559444,1671000
11160,1.6507288,3815.109956,1674000
11180,1.667391,3821.660017,1677000
11200,1.5629199,3828.249677,1680000
11220,1.4544669,3834.573078,1683000
11240,1.8709341,3841.581463,1686000
11260,1.8417078,3848.151766,1689000
11280,1.6423272,3854.704342,1692000
11300,1.4733095,3861.258184,1695000
11320,1.5621508,3867.810126,1698000
11340,1.6974764,3874.365991,1701000
11360,1.5602373,3880.950062,1704000
11380,1.3405406,3887.550086,1707000
11400,1.3649502,3894.175392,1710000
11420,1.7089844,3900.76458,1713000
11440,2.0718796,3907.318539,1716000
11460,1.8000453,3913.873354,1719000
11480,1.4534793,3920.427876,1722000
11500,1.5655551,3926.983816,1725000
11520,1.5090253,3933.550708,1728000
11540,1.1907998,3940.122408,1731000
11560,1.7157661,3946.692857,1734000
11580,1.5957607,3953.302515,1737000
11600,1.7053506,3959.960484,1740000
11620,2.0345094,3966.538812,1743000
11640,1.8568757,3973.091951,1746000
11660,1.5289011,3979.643769,1749000
11680,1.3801877,3986.200579,1752000
11700,1.5645453,3992.755522,1755000
11720,1.5255045,3999.330152,1758000
11740,1.8330472,4005.970848,1761000
11760,1.5156168,4012.617684,1764000
11780,1.5731525,4019.208483,1767000
11800,1.6818527,4025.767438,1770000
11820,1.5207715,4032.325548,1773000
11840,1.5968533,4038.884448,1776000
11860,1.6426754,4045.442926,1779000
11880,1.5383334,4052.010701,1782000
11900,1.4638387,4058.598453,1785000
11920,1.4407622,4065.242765,1788000
11940,1.3457534,4071.877651,1791000
11960,1.6390829,4078.437694,1794000
11980,1.6580193,4084.992471,1797000
12000,1.5885262,4091.548171,1800000
12020,1.5259752,4100.526185,1803000
12040,1.7017318,4107.100233,1806000
12060,1.4854017,4113.652965,1809000
12080,1.5879855,4120.250623,1812000
12100,1.525146,4126.894854,1815000
12120,1.5610392,4133.511277,1818000
12140,1.7559357,4140.137086,1821000
12160,1.7854185,4146.688555,1824000
12180,1.7220622,4153.239466,1827000
12200,1.4925092,4159.792592,1830000
12220,1.4288039,4166.368297,1833000
12240,1.5532027,4172.960965,1836000
12260,1.4900664,4179.580456,1839000
12280,1.3174014,4186.184235,1842000
12300,1.743927,4192.739286,1845000
12320,1.7087574,4199.297704,1848000
12340,1.5104346,4205.851526,1851000
12360,1.4502547,4212.403501,1854000
12380,1.4485857,4219.158007,1857000
12400,1.4520091,4225.553342,1860000
12420,1.31364,4232.178991,1863000
12440,1.2484971,4238.939007,1866000
12460,1.5898768,4245.307536,1869000
12480,1.4761782,4252.045889,1872000
12500,1.6616238,4258.602439,1875000
12520,1.4534066,4265.160765,1878000
12540,1.3948318,4271.721241,1881000
12560,1.6696662,4278.301529,1884000
12580,1.5274068,4284.925111,1887000
12600,1.3182354,4291.536079,1890000
12620,1.6131177,4298.11746,1893000
12640,1.5025136,4304.668109,1896000
12660,1.5315543,4311.217477,1899000
12680,1.5404024,4317.769149,1902000
12700,1.5239617,4324.326992,1905000
12720,1.5726455,4330.923518,1908000
12740,1.3619313,4337.515366,1911000
12760,1.4719148,4344.145821,1914000
12780,1.748592,4350.749067,1917000
12800,1.8948928,4357.306764,1920000
12820,1.6303903,4363.860513,1923000
12840,1.2896175,4370.41683,1926000
12860,1.575815,4376.97378,1929000
12880,1.3778487,4383.545394,1932000
12900,1.6209066,4390.143214,1935000
12920,1.1389555,4396.787993,1938000
12940,1.5678422,4403.398614,1941000
12960,1.6523736,4410.027004,1944000
12980,1.446436,4416.65843,1947000
13000,1.5526792,4423.292023,1950000
13020,1.6262722,4432.280746,1953000
13040,1.4214811,4438.84868,1956000
13060,1.3959321,4445.415585,1959000
13080,1.5483286,4451.703207,1962000
13100,1.214337,4458.659947,1965000
13120,1.5613586,4489.759648,1968000
13140,1.4735547,4496.581048,1971000
13160,1.5913197,4503.417559,1974000
13180,1.4380201,4510.257512,1977000
13200,1.3157868,4517.138682,1980000
13220,1.4621708,4524.110275,1983000
13240,1.5454735,4530.957956,1986000
13260,1.5941666,4537.80899,1989000
13280,1.4161057,4544.657204,1992000
13300,1.5901217,4551.509682,1995000
13320,1.4761462,4558.364042,1998000
13340,1.1918001,4565.241537,2001000
13360,1.6430495,4572.152027,2004000
13380,1.4538363,4579.084012,2007000
13400,1.8041226,4586.026895,2010000
13420,1.6393173,4593.000511,2013000
13440,1.5266397,4599.924325,2016000
13460,1.6538497,4606.851523,2019000
13480,1.6340344,4613.781701,2022000
13500,1.6920887,4620.659262,2025000
13520,1.4522836,4627.582553,2028000
13540,1.2549853,4634.616444,2031000
13560,1.8297105,4641.690197,2034000
13580,1.4521621,4648.347012,2037000
13600,1.6744986,4655.205117,2040000
13620,1.4004093,4662.063718,2043000
13640,1.409074,4668.926473,2046000
13660,1.3788348,4675.802032,2049000
13680,1.0928255,4682.686656,2052000
13700,1.2396867,4689.579277,2055000
13720,1.410419,4696.50401,2058000
13740,1.8213131,4703.401201,2061000
13760,1.6470575,4710.264916,2064000
13780,1.5280036,4717.126098,2067000
13800,1.3373517,4723.98748,2070000
13820,1.3947237,4730.846564,2073000
13840,1.3148437,4737.718837,2076000
13860,1.4385021,4744.601021,2079000
13880,1.3372247,4751.479728,2082000
13900,1.4895929,4758.407341,2085000
13920,1.4634106,4765.353221,2088000
13940,1.7521017,4772.211259,2091000
13960,1.6319371,4779.076651,2094000
13980,1.3404151,4785.939197,2097000
14000,1.4869955,4792.802485,2100000
14020,1.4183136,4802.077638,2103000
14040,1.3997142,4808.969677,2106000
14060,1.3478408,4815.940172,2109000
14080,1.5259336,4822.827232,2112000
14100,1.6926042,4829.685822,2115000
14120,1.4780953,4836.547742,2118000
14140,1.5344403,4843.409348,2121000
14160,1.4585688,4850.271349,2124000
14180,1.2815398,4857.146983,2127000
14200,1.4307938,4864.046565,2130000
14220,1.4263847,4870.968438,2133000
14240,1.3910512,4877.923787,2136000
14260,1.4266416,4884.796205,2139000
14280,1.4192253,4891.652152,2142000
14300,1.2343687,4898.5117,2145000
14320,1.2863538,4905.372365,2148000
14340,1.3293915,4911.934802,2151000
14360,1.252556,4919.117276,2154000
14380,1.2687542,4926.02926,2157000
14400,1.4755315,4932.971479,2160000
14420,1.5819857,4939.816292,2163000
14440,1.4581244,4946.680846,2166000
14460,1.6553503,4953.743989,2169000
14480,1.6817125,4960.405692,2172000
14500,1.2033017,4967.276327,2175000
14520,1.2631581,4974.158636,2178000
14540,1.5639924,4981.146272,2181000
14560,1.5485204,4988.127359,2184000
14580,1.6871369,4994.992852,2187000
14600,1.3330944,5001.856993,2190000
14620,1.3726022,5008.725199,2193000
14640,1.6754876,5015.591285,2196000
14660,1.5535198,5022.4632,2199000
14680,1.1297109,5029.382076,2202000
14700,1.2077981,5036.29748,2205000
14720,1.2492821,5043.231402,2208000
14740,1.6099187,5050.097647,2211000
14760,1.4036288,5056.96505,2214000
14780,1.4812654,5063.833346,2217000
14800,1.4236096,5070.698008,2220000
14820,1.4144976,5077.567253,2223000
14840,1.2834418,5084.453285,2226000
14860,1.3509208,5091.380756,2229000
14880,1.3793826,5098.341728,2232000
14900,1.5817214,5105.172405,2235000
14920,1.3641777,5112.034174,2238000
14940,1.2860982,5118.895125,2241000
14960,1.5831267,5125.752744,2244000
14980,1.4474628,5132.620917,2247000
15000,1.7020985,5139.510759,2250000
15020,1.7096217,5149.771096,2253000
15040,1.446904,5156.681416,2256000
15060,1.6451749,5163.545062,2259000
15080,1.4236443,5170.408832,2262000
15100,1.5209299,5177.273742,2265000
15120,1.393537,5184.134441,2268000
15140,1.2675905,5191.042527,2271000
15160,1.1675892,5197.956677,2274000
15180,1.4052411,5204.866576,2277000
15200,1.5979239,5211.720344,2280000
15220,1.6694405,5218.582433,2283000
15240,1.4239831,5225.648014,2286000
