0,6.492805,30.87263011932373,0,0.0
20,6.405307,81.13177967071533,3600,2.0000007e-06
40,6.3520923,83.21979641914368,7200,4.0000014e-06
60,6.194883,85.31546640396118,10800,6.000002e-06
80,6.1031117,87.40933680534363,14400,7.999995e-06
100,6.07747,89.53768134117126,18000,1.0000003e-05
120,6.0046644,91.65245389938354,21600,1.1999997e-05
140,5.989715,93.74140429496765,25200,1.39999975e-05
160,5.8216634,96.0684826374054,28800,1.6000005e-05
180,5.782981,98.23126339912415,32400,1.7999999e-05
200,5.676692,100.45792555809021,36000,2e-05
220,5.7795343,102.58551049232483,39600,2.2e-05
240,5.8504205,104.79113936424255,43200,2.4e-05
260,5.83627,106.93981647491455,46800,2.6000002e-05
280,5.7966757,127.86622190475464,50400,2.7999995e-05
300,5.8020597,129.97988653182983,54000,3.0000003e-05
320,5.6933093,132.0835406780243,57600,3.2000004e-05
340,5.488408,134.13335990905762,61200,3.4000004e-05
360,5.6691513,136.25512862205505,64800,3.5999998e-05
380,5.5454817,138.3691954612732,68400,3.8e-05
400,5.5126176,140.48172092437744,72000,3.9999995e-05
420,5.529369,142.6417191028595,75600,4.2e-05
440,5.5341086,144.74069547653198,79200,4.4000004e-05
460,5.565358,146.82226514816284,82800,4.6e-05
480,5.4608293,148.9800672531128,86400,4.8e-05
500,5.3553557,151.11604046821594,90000,5e-05
520,5.2877626,153.3814296722412,93600,5.2000003e-05
540,5.4613185,155.66707277297974,97200,5.4e-05
560,5.2329745,157.89035367965698,100800,5.5999997e-05
580,5.1017337,160.04322409629822,104400,5.8e-05
600,5.363408,181.19295978546143,108000,6.0000002e-05
620,5.265363,183.3460659980774,111600,6.2e-05
640,5.409729,185.4003472328186,115200,6.400001e-05
660,5.225515,187.5455927848816,118800,6.6e-05
680,5.071363,189.68460321426392,122400,6.7999994e-05
700,4.976254,191.83164620399475,126000,7e-05
720,5.205222,193.87772679328918,129600,7.2e-05
740,5.0508156,196.02206563949585,133200,7.3999996e-05
760,4.7392354,198.16463017463684,136800,7.6000004e-05
780,4.90552,200.36823225021362,140400,7.8e-05
800,4.9719462,202.4863440990448,144000,8e-05
820,4.9649315,204.65412878990173,147600,8.2e-05
840,4.7436085,206.98938035964966,151200,8.4e-05
860,4.8660574,209.2823143005371,154800,8.6e-05
880,4.645571,211.38457083702087,158400,8.8e-05
900,4.7176847,213.54459285736084,162000,9e-05
920,4.6699853,215.7122073173523,165600,9.2e-05
940,4.8266883,217.78571677207947,169200,9.4e-05
960,4.7393446,219.93789768218994,172800,9.6e-05
980,4.7309914,222.0988187789917,176400,9.8e-05
1000,4.6179185,224.26864075660706,180000,1e-04
1020,4.5446663,227.05803775787354,183600,1e-04
1040,4.6188235,229.06918954849243,187200,1e-04
1060,4.597068,231.2739028930664,190800,1e-04
1080,4.5589232,233.61855030059814,194400,1e-04
1100,4.508187,235.92372274398804,198000,1e-04
1120,4.5848565,238.11194515228271,201600,1e-04
1140,4.481494,240.28148484230042,205200,1e-04
1160,4.411732,242.49694204330444,208800,1e-04
1180,4.349276,263.31669211387634,212400,1e-04
1200,4.428922,265.511376619339,216000,1e-04
1220,4.679525,267.58697748184204,219600,1e-04
1240,4.3664293,269.78029918670654,223200,1e-04
1260,4.2203336,271.8543601036072,226800,1e-04
1280,4.1337442,274.02506589889526,230400,1e-04
1300,4.354358,276.20679235458374,234000,1e-04
1320,4.468469,278.27659726142883,237600,1e-04
1340,4.0870247,280.5065748691559,241200,1e-04
1360,4.206959,282.73559069633484,244800,1e-04
